ID,year,month,day,doc,bay,region,latitude,longitude,TL_mm,age,predict.age,final.age,hdate
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.104,-156.4767,56,NA,97,97,91
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.104,-156.4767,56,NA,95,95,93
NA,2021,July,5,186,Agripina Bay,Agripina Bay,57.1073,-156.4562,56,NA,95,95,91
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1046,-156.4717,56,NA,98,98,87
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,56,NA,101,101,83
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,56,NA,101,101,83
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,56,NA,104,104,80
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,56,NA,102,102,82
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,56,NA,104,104,80
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7239,-152.259,56,NA,104,104,80
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7239,-152.259,56,NA,102,102,82
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7794,-152.2769,56,NA,102,102,82
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7794,-152.2769,56,NA,101,101,83
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7794,-152.2769,56,NA,103,103,81
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7794,-152.2769,56,NA,103,103,81
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7794,-152.2769,56,NA,102,102,82
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7794,-152.2769,56,NA,103,103,81
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7794,-152.2769,56,NA,101,101,83
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7783,-152.2506,56,NA,101,101,83
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7783,-152.2506,56,NA,101,101,83
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7783,-152.2506,56,NA,104,104,80
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1071,-156.4564,57,NA,115,115,112
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1071,-156.4564,57,NA,112,112,115
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1071,-156.4564,57,NA,112,112,115
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1071,-156.4564,57,NA,113,113,114
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1071,-156.4564,57,NA,115,115,112
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1071,-156.4564,57,NA,110,110,117
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1041,-156.4766,57,NA,114,114,113
NA,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6533,57,NA,99,99,117
NA,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6533,57,NA,100,100,116
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,57,NA,108,108,105
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,57,NA,108,108,105
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,57,NA,107,107,106
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2303,-160.5485,57,NA,109,109,104
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2303,-160.5485,57,NA,107,107,106
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2303,-160.5485,57,NA,110,110,103
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,57,NA,110,110,103
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,57,NA,108,108,105
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,57,NA,108,108,105
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,57,NA,108,108,105
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,57,NA,110,110,103
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,57,NA,107,107,106
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,57,NA,108,108,105
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,57,NA,107,107,106
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2307,-160.5694,57,NA,108,108,105
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,57,NA,108,108,103
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,57,NA,108,108,103
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,57,NA,108,108,102
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,57,NA,106,106,104
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,57,NA,108,108,102
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,57,NA,108,108,102
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.3204,-160.5207,57,NA,108,108,99
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.3204,-160.5207,57,NA,108,108,99
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.3204,-160.5207,57,NA,108,108,99
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.3204,-160.5207,57,NA,107,107,100
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,57,NA,109,109,98
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,57,NA,107,107,100
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,57,NA,107,107,100
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,57,NA,106,106,101
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,57,NA,106,106,101
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,57,NA,106,106,101
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2309,-160.5682,57,NA,97,97,108
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2309,-160.5682,57,NA,97,97,108
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2304,-160.5484,57,NA,97,97,108
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,57,NA,99,99,106
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,57,NA,97,97,108
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,57,NA,99,99,106
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,57,NA,97,97,108
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,57,NA,96,96,109
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,57,NA,99,99,106
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,57,NA,96,96,109
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,57,NA,98,98,107
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,57,NA,99,99,103
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,57,NA,98,98,104
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,57,NA,98,98,104
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,57,NA,97,97,104
NA,2022,July,19,200,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,57,NA,98,98,102
NA,2022,July,19,200,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6747,57,NA,99,99,101
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,57,NA,95,95,105
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,57,NA,96,96,104
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,57,NA,99,99,101
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,57,NA,98,98,102
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,57,NA,96,96,104
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,57,NA,96,96,104
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,57,NA,96,96,104
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,57,NA,98,98,102
NA,2023,July,17,198,Baralof Bay,Shumagin Islands,55.2293,-160.5518,57,NA,99,99,99
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,57,NA,109,109,88
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,57,NA,108,108,89
NA,2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,57,NA,96,96,100
NA,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,57,NA,99,99,96
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,57,NA,107,107,83
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,57,NA,107,107,83
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,57,NA,105,105,85
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,57,NA,106,106,84
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0606,-153.7086,57,NA,107,107,83
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1092,-156.4602,57,NA,98,98,90
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1073,-156.4562,57,NA,99,99,89
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1073,-156.4562,57,NA,96,96,92
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1073,-156.4562,57,NA,97,97,91
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,57,NA,96,96,92
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,57,NA,98,98,90
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.104,-156.4767,57,NA,96,96,92
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.104,-156.4767,57,NA,98,98,90
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.104,-156.4767,57,NA,98,98,90
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.104,-156.4767,57,NA,96,96,92
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1042,-156.4766,57,NA,99,99,86
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,57,NA,103,103,81
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7239,-152.259,57,NA,103,103,81
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7239,-152.259,57,NA,104,104,80
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7239,-152.259,57,NA,103,103,81
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7239,-152.259,57,NA,106,106,78
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7794,-152.2769,57,NA,105,105,79
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7794,-152.2769,57,NA,105,105,79
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1048,-156.4586,58,NA,111,111,116
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1048,-156.4586,58,NA,116,116,111
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1048,-156.4586,58,NA,117,117,110
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1071,-156.4564,58,NA,116,116,111
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1071,-156.4564,58,NA,117,117,110
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1071,-156.4564,58,NA,111,111,116
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1041,-156.4766,58,NA,117,117,110
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1041,-156.4766,58,NA,114,114,113
NA,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6528,58,NA,104,104,115
NA,2019,Aug,7,219,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6528,58,NA,104,104,115
NA,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0606,-153.7056,58,NA,101,101,115
NA,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0606,-153.7056,58,NA,98,98,118
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2303,-160.5485,58,NA,110,110,103
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2303,-160.5485,58,NA,109,109,104
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,58,NA,110,110,103
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,58,NA,110,110,103
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,58,NA,111,111,102
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2307,-160.5694,58,NA,109,109,104
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2307,-160.5694,58,NA,109,109,104
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,58,NA,110,110,101
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,58,NA,110,110,101
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0684,-160.1125,58,NA,110,110,100
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0684,-160.1125,58,NA,108,108,102
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,58,NA,109,109,101
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,58,NA,109,109,101
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,58,NA,110,110,97
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,58,NA,108,108,99
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,58,NA,108,108,99
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,58,NA,108,108,99
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,58,NA,108,108,99
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,58,NA,110,110,97
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,58,NA,110,110,97
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2309,-160.5682,58,NA,100,100,105
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2304,-160.5484,58,NA,98,98,107
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,58,NA,100,100,105
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,58,NA,98,98,107
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,58,NA,98,98,107
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,58,NA,100,100,105
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,58,NA,99,99,106
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,58,NA,99,99,106
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,58,NA,98,98,107
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,58,NA,98,98,104
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,58,NA,100,100,102
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,58,NA,100,100,102
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,58,NA,99,99,102
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,58,NA,97,97,104
NA,2022,July,19,200,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,58,NA,101,101,99
NA,2022,July,19,200,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,58,NA,98,98,102
NA,2022,July,19,200,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,58,NA,101,101,99
NA,2022,July,19,200,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,58,NA,98,98,102
NA,2022,July,19,200,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6747,58,NA,99,99,101
NA,2022,July,19,200,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.6348,58,NA,97,97,103
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,58,NA,100,100,100
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,58,NA,97,97,103
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,58,NA,100,100,100
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,58,NA,109,109,88
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,58,NA,110,110,87
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,58,NA,108,108,89
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,58,NA,108,108,89
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,58,NA,110,110,87
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,58,NA,111,111,86
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,58,NA,108,108,89
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,58,NA,111,111,86
NA,2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,58,NA,100,100,96
NA,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,58,NA,99,99,96
NA,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,58,NA,98,98,97
NA,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0669,-160.1266,58,NA,99,99,96
NA,2022,July,14,195,Falmouth Bay,Shumagin Islands,55.069,-160.1297,58,NA,100,100,95
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0559,-153.6501,58,NA,109,109,81
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0733,-153.6708,58,NA,105,105,85
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,58,NA,108,108,82
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6531,58,NA,108,108,82
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6531,58,NA,106,106,84
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6531,58,NA,104,104,86
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1092,-156.4602,58,NA,101,101,87
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1092,-156.4602,58,NA,100,100,88
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,58,NA,99,99,89
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,58,NA,101,101,87
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,58,NA,97,97,91
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,58,NA,99,99,89
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,58,NA,97,97,91
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,58,NA,98,98,90
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.104,-156.4767,58,NA,97,97,91
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.104,-156.4767,58,NA,97,97,91
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.104,-156.4767,58,NA,98,98,90
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.104,-156.4767,58,NA,98,98,90
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.104,-156.4767,58,NA,99,99,89
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,58,NA,98,98,87
NA,2022,July,4,185,Agripina Bay,Agripina Bay,57.1042,-156.4766,58,NA,99,99,86
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,58,NA,106,106,78
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,58,NA,106,106,78
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,58,NA,104,104,80
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,58,NA,103,103,81
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,58,NA,104,104,80
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,58,NA,105,105,79
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,58,NA,104,104,80
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,58,NA,104,104,80
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7239,-152.259,58,NA,103,103,81
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7239,-152.259,58,NA,107,107,77
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7239,-152.259,58,NA,105,105,79
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7239,-152.259,58,NA,105,105,79
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7794,-152.2769,58,NA,103,103,81
NA,2020,July,2,184,Cook Bay,Eastern Kodiak,57.7794,-152.2769,58,NA,104,104,80
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1048,-156.4586,59,NA,115,115,112
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1048,-156.4586,59,NA,118,118,109
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1071,-156.4564,59,NA,113,113,114
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1071,-156.4564,59,NA,113,113,114
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1071,-156.4564,59,NA,114,114,113
NA,2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1041,-156.4766,59,NA,114,114,113
NA,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6533,59,NA,102,102,114
NA,2021,Aug,4,216,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6533,59,NA,100,100,116
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,59,NA,112,112,101
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,59,NA,110,110,103
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,59,NA,109,109,104
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,59,NA,112,112,101
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,59,NA,109,109,104
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,59,NA,109,109,104
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,59,NA,111,111,102
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2307,-160.5694,59,NA,111,111,102
NA,2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2307,-160.5694,59,NA,112,112,101
NA,2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,59,NA,112,112,99
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0684,-160.1125,59,NA,111,111,99
NA,2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,59,NA,109,109,101
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.3204,-160.5207,59,NA,108,108,99
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.3204,-160.5207,59,NA,109,109,98
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,59,NA,111,111,96
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,59,NA,109,109,98
NA,2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,59,NA,109,109,98
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2309,-160.5682,59,NA,101,101,104
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2304,-160.5484,59,NA,102,102,103
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2304,-160.5484,59,NA,102,102,103
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,59,NA,99,99,106
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,59,NA,101,101,104
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2294,-160.5646,59,NA,101,101,104
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2294,-160.5646,59,NA,100,100,105
NA,2020,July,23,205,Baralof Bay,Shumagin Islands,55.2294,-160.5646,59,NA,100,100,105
NA,2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,59,NA,101,101,101
NA,2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,59,NA,99,99,102
NA,2022,July,19,200,Kaiugnak Bay,Kaiugnak Bay,57.0573,-153.7033,59,NA,101,101,99
NA,2022,July,19,200,Kaiugnak Bay,Kaiugnak Bay,57.0573,-153.7033,59,NA,102,102,98
NA,2022,July,19,200,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,59,NA,102,102,98
NA,2022,July,19,200,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,59,NA,100,100,100
NA,2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,59,NA,100,100,100
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,59,NA,112,112,85
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,59,NA,110,110,87
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,59,NA,109,109,88
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,59,NA,111,111,86
NA,2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,59,NA,110,110,87
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0559,-153.6501,59,NA,110,110,80
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0733,-153.6708,59,NA,108,108,82
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,59,NA,109,109,81
NA,2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,59,NA,108,108,82
NA,2019,July,7,188,Agripina Bay,Agripina Bay,57.105,-156.4581,59,NA,101,101,87
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1092,-156.4602,59,NA,101,101,87
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1092,-156.4602,59,NA,102,102,86
NA,2020,July,6,188,Agripina Bay,Agripina Bay,57.1073,-156.4562,59,NA,98,98,90
